subject,run,onset,duration,genre,track,start,end
sub-005,03,495,15,'rock',66,13.71,28.71
sub-005,03,510,15,'country',7,5.58,20.58
sub-005,03,525,15,'pop',66,12.45,27.45
sub-005,03,540,15,'disco',0,2.55,17.55
sub-005,03,555,15,'classical',8,12.75,27.75
sub-005,03,570,15,'metal',64,3.21,18.21
sub-005,03,585,15,'reggae',70,3.29,18.29
sub-005,03,600,15,'jazz',14,14.78,29.78
sub-005,04,0,15,'jazz',45,8.13,23.13
sub-005,04,15,15,'metal',51,8.15,23.15
sub-005,04,30,15,'country',78,14.53,29.53
sub-005,04,45,15,'rock',27,12.61,27.61
sub-005,04,60,15,'reggae',85,12.68,27.68
sub-005,04,75,15,'blues',69,8.92,23.92
sub-005,04,90,15,'hiphop',14,9.53,24.53
sub-005,04,105,15,'disco',11,9.02,24.02
sub-005,04,120,15,'classical',92,5.96,20.96
sub-005,04,135,15,'pop',68,1.93,16.93
sub-005,04,150,15,'jazz',45,8.13,23.13
sub-005,04,165,15,'metal',51,8.15,23.15
sub-005,04,180,15,'country',78,14.53,29.53
sub-005,04,195,15,'rock',27,12.61,27.61
sub-005,04,210,15,'reggae',85,12.68,27.68
sub-005,04,225,15,'blues',69,8.92,23.92
sub-005,04,240,15,'hiphop',14,9.53,24.53
sub-005,04,255,15,'disco',11,9.02,24.02
sub-005,04,270,15,'classical',92,5.96,20.96
sub-005,04,285,15,'pop',68,1.93,16.93
sub-005,04,300,15,'jazz',45,8.13,23.13
sub-005,04,315,15,'metal',51,8.15,23.15
sub-005,04,330,15,'country',78,14.53,29.53
sub-005,04,345,15,'rock',27,12.61,27.61
sub-005,04,360,15,'reggae',85,12.68,27.68
sub-005,04,375,15,'blues',69,8.92,23.92
sub-005,04,390,15,'hiphop',14,9.53,24.53
sub-005,04,405,15,'disco',11,9.02,24.02
sub-005,04,420,15,'classical',92,5.96,20.96
sub-005,04,435,15,'pop',68,1.93,16.93
sub-005,04,450,15,'jazz',45,8.13,23.13
sub-005,04,465,15,'metal',51,8.15,23.15
sub-005,04,480,15,'country',78,14.53,29.53
sub-005,04,495,15,'rock',27,12.61,27.61
sub-005,04,510,15,'reggae',85,12.68,27.68
sub-005,04,525,15,'blues',69,8.92,23.92
sub-005,04,540,15,'hiphop',14,9.53,24.53
sub-005,04,555,15,'disco',11,9.02,24.02
sub-005,04,570,15,'classical',92,5.96,20.96
sub-005,04,585,15,'pop',68,1.93,16.93
sub-005,04,600,15,'jazz',45,8.13,23.13
sub-005,05,0,15,'reggae',47,6.57,21.57
sub-005,05,15,15,'pop',79,13.47,28.47
sub-005,05,30,15,'country',59,7.04,22.04
sub-005,05,45,15,'classical',25,3.72,18.72
sub-005,05,60,15,'metal',26,8.41,23.41
sub-005,05,75,15,'disco',72,5.53,20.53
sub-005,05,90,15,'hiphop',42,9.9,24.9
sub-005,05,105,15,'rock',69,6.37,21.37
sub-005,05,120,15,'blues',47,14.05,29.05
sub-005,05,135,15,'jazz',59,0.26,15.26
sub-005,05,150,15,'reggae',47,6.57,21.57
sub-005,05,165,15,'pop',79,13.47,28.47
sub-005,05,180,15,'country',59,7.04,22.04
sub-005,05,195,15,'classical',25,3.72,18.72
sub-005,05,210,15,'metal',26,8.41,23.41
sub-005,05,225,15,'disco',72,5.53,20.53
sub-005,05,240,15,'hiphop',42,9.9,24.9
sub-005,05,255,15,'rock',69,6.37,21.37
sub-005,05,270,15,'blues',47,14.05,29.05
sub-005,05,285,15,'jazz',59,0.26,15.26
sub-005,05,300,15,'reggae',47,6.57,21.57
sub-005,05,315,15,'pop',79,13.47,28.47
sub-005,05,330,15,'country',59,7.04,22.04
sub-005,05,345,15,'classical',25,3.72,18.72
sub-005,05,360,15,'metal',26,8.41,23.41
sub-005,05,375,15,'disco',72,5.53,20.53
sub-005,05,390,15,'hiphop',42,9.9,24.9
sub-005,05,405,15,'rock',69,6.37,21.37
sub-005,05,420,15,'blues',47,14.05,29.05
sub-005,05,435,15,'jazz',59,0.26,15.26
sub-005,05,450,15,'reggae',47,6.57,21.57
sub-005,05,465,15,'pop',79,13.47,28.47
sub-005,05,480,15,'country',59,7.04,22.04
sub-005,05,495,15,'classical',25,3.72,18.72
sub-005,05,510,15,'metal',26,8.41,23.41
sub-005,05,525,15,'disco',72,5.53,20.53
sub-005,05,540,15,'hiphop',42,9.9,24.9
sub-005,05,555,15,'rock',69,6.37,21.37
sub-005,05,570,15,'blues',47,14.05,29.05
sub-005,05,585,15,'jazz',59,0.26,15.26
sub-005,05,600,15,'reggae',47,6.57,21.57
sub-005,06,0,15,'reggae',13,3.6,18.6
sub-005,06,15,15,'blues',16,8.35,23.35
sub-005,06,30,15,'pop',24,14.44,29.44
sub-005,06,45,15,'classical',7,8.91,23.91
sub-005,06,60,15,'disco',4,6.47,21.47
sub-005,06,75,15,'metal',22,0.36,15.36
sub-005,06,90,15,'jazz',69,1.97,16.97
sub-005,06,105,15,'hiphop',7,0.06,15.06
sub-005,06,120,15,'country',48,14.72,29.72
sub-005,06,135,15,'rock',75,8.92,23.92
sub-005,06,150,15,'reggae',13,3.6,18.6
sub-005,06,165,15,'blues',16,8.35,23.35
sub-005,06,180,15,'pop',24,14.44,29.44
sub-005,06,195,15,'classical',7,8.91,23.91
sub-005,06,210,15,'disco',4,6.47,21.47
sub-005,06,225,15,'metal',22,0.36,15.36
sub-005,06,240,15,'jazz',69,1.97,16.97
sub-005,06,255,15,'hiphop',7,0.06,15.06
sub-005,06,270,15,'country',48,14.72,29.72
sub-005,06,285,15,'rock',75,8.92,23.92
sub-005,06,300,15,'reggae',13,3.6,18.6
sub-005,06,315,15,'blues',16,8.35,23.35
sub-005,06,330,15,'pop',24,14.44,29.44
sub-005,06,345,15,'classical',7,8.91,23.91
sub-005,06,360,15,'disco',4,6.47,21.47
sub-005,06,375,15,'metal',22,0.36,15.36
sub-005,06,390,15,'jazz',69,1.97,16.97
sub-005,06,405,15,'hiphop',7,0.06,15.06
sub-005,06,420,15,'country',48,14.72,29.72
sub-005,06,435,15,'rock',75,8.92,23.92
sub-005,06,450,15,'reggae',13,3.6,18.6
sub-005,06,465,15,'blues',16,8.35,23.35
sub-005,06,480,15,'pop',24,14.44,29.44
sub-005,06,495,15,'classical',7,8.91,23.91
sub-005,06,510,15,'disco',4,6.47,21.47
sub-005,06,525,15,'metal',22,0.36,15.36
sub-005,06,540,15,'jazz',69,1.97,16.97
sub-005,06,555,15,'hiphop',7,0.06,15.06
sub-005,06,570,15,'country',48,14.72,29.72
sub-005,06,585,15,'rock',75,8.92,23.92
sub-005,06,600,15,'reggae',13,3.6,18.6
